,Year Built,lat,lng
7197,2014,61.226646579692,-149.812363780613
7198,2014,61.226779082576,-149.81236299449
7222,2010,61.227627979606,-149.808606464999
7228,2014,61.224701432288,-149.811926155269
7229,2014,61.224959599631,-149.811549091227
7230,2014,61.224962139479,-149.811241241972
7231,2014,61.224777356323,-149.810985681397
7232,2014,61.224783263488,-149.810682059185
7233,2014,61.224783248435,-149.810397219262
7234,2014,61.224952051362,-149.810119152554
7235,2014,61.224951611263,-149.809805164945
7236,2014,61.224957202393,-149.809558864257
7237,2010,61.231211945268,-149.808574447649
7273,2012,61.228207437312,-149.810736007038
7285,2009,61.229479064593,-149.811342942107
7304,2013,61.229838096648,-149.813823953459
7305,2010,61.22998402756,-149.813815613095
7528,2013,61.208761735273,-149.811375960037
7586,2013,61.207244878523,-149.814551723932
7685,2019,61.22076264132604,-149.89532828276302
7746,2019,61.22074396251515,-149.895433239863
7975,2019,61.22072551820217,-149.89553376527698
8079,2015,61.21650306436476,-149.908862519973
8235,2009,61.203199301175,-149.829095218632
8286,2012,61.203725031789,-149.830618088417
8301,2011,61.204037559098,-149.831831942387
8442,2014,61.118535047699,-149.822907983719
8509,2014,61.11853504769854,-149.822907983719
8627,2011,61.195990435363,-149.837474374565
8634,2015,61.21650306436476,-149.908862519973
8718,2014,61.229443678603,-149.794248365546
8730,2010,61.228378687264,-149.794706065389
8731,2010,61.22843679102,-149.794695435632
8732,2010,61.228640510237,-149.794626472034
8733,2010,61.228788145549,-149.794642409009
8734,2010,61.228923787093,-149.794650434299
8824,2010,61.227863724636,-149.800162488998
8847,2009,61.228842405349,-149.801101870874
8850,2012,61.228501973531,-149.801093809639
8854,2009,61.228373051356,-149.802572690663
8862,2009,61.229284248069,-149.802601042867
8885,2009,61.228507618584,-149.802979832487
8893,2010,61.229305455314,-149.804477618723
8895,2009,61.230031523915,-149.804467405666
8902,2009,61.231050737444,-149.804460392385
8942,2010,61.230300659194,-149.806698839568
8952,2012,61.227848793829,-149.807270072162
8959,2009,61.230401761985,-149.808222561538
8966,2010,61.228010528064,-149.808222718477
8967,2012,61.227918084443,-149.808222259673
9036,2009,61.227033765091,-149.799218878463
9044,2012,61.226044992166,-149.80017286325
9047,2009,61.225728605266,-149.799229811073
9064,2010,61.226659666441,-149.802570921723
9065,2012,61.226880373933,-149.802580260643
9067,2009,61.227204725937,-149.802595746916
9068,2009,61.22737152497,-149.802563281281
9069,2009,61.227478469062,-149.802596063523
9088,2010,61.227160587461,-149.802952053213
9090,2012,61.226644773814,-149.802969938115
9101,2014,61.225665700295,-149.804447247356
9110,2010,61.227286206977,-149.804452998655
9111,2010,61.227511202542,-149.804231690363
9114,2010,61.227489202312,-149.804859270934
9115,2010,61.227290963324,-149.804834069954
9132,2010,61.227438109489,-149.806320263755
9140,2010,61.226347370144,-149.806712298311
9161,2010,61.226606422923,-149.808213538371
9224,2010,61.224111946319,-149.80172911439
9225,2010,61.224111946319,-149.80172911439
9226,2010,61.224111946319,-149.80172911439
9227,2010,61.224111946319,-149.80172911439
9228,2011,61.224111946319,-149.80172911439
9229,2011,61.224111946319,-149.80172911439
9230,2011,61.224111946319,-149.80172911439
9231,2011,61.224111946319,-149.80172911439
9232,2011,61.224111946319,-149.80172911439
9233,2011,61.224111946319,-149.80172911439
9234,2011,61.224111946319,-149.80172911439
9235,2011,61.224111946319,-149.80172911439
9236,2011,61.224111946319,-149.80172911439
9237,2011,61.224111946319,-149.80172911439
9238,2011,61.224111946319,-149.80172911439
9239,2011,61.224111946319,-149.80172911439
10070,2016,61.191395265969,-149.791437684855
10473,2015,61.21650306436476,-149.908862519973
10482,2009,61.204980918533,-149.802465479588
11145,2010,61.22202182523,-149.756572256686
11146,2010,61.222066385244,-149.756572403295
11147,2010,61.222108003128,-149.756572538586
11148,2013,61.222206247068,-149.75658469131
11149,2013,61.222260000027,-149.756584867645
11150,2013,61.222313651767,-149.756585041926
11151,2013,61.222359232154,-149.75658519202
11152,2013,61.222523748979,-149.756405934583
11153,2013,61.222523761266,-149.756485104856
11154,2013,61.222523777657,-149.756596678254
11155,2013,61.222523788399,-149.756667428966
11156,2013,61.222462930063,-149.757072019088
11157,2013,61.222496416872,-149.757163624461
11158,2013,61.222528973069,-149.757252684089
11159,2012,61.222361834717,-149.757494784639
11160,2012,61.222338010281,-149.757429611682
11161,2012,61.222318164974,-149.75737872818
11162,2012,61.2222996235,-149.757324602211
11163,2011,61.222233103725,-149.757124744294
11164,2011,61.222205683499,-149.757055540201
11165,2011,61.222184855652,-149.75699722392
11291,2009,61.22260307088,-149.762249692197
11292,2009,61.222599805834,-149.762353370279
11293,2009,61.22259657202,-149.762474919875
11294,2009,61.222596759837,-149.762582146256
