,Year Built,lat,lng
1270,1967,61.202523725195,-149.902831103921
1271,1968,61.202523742503,-149.90315335525
1284,1965,61.203222602218,-149.902031977129
1285,1966,61.203160729022,-149.901676809584
1286,1966,61.203339705397,-149.901344188386
1287,1966,61.203320668348,-149.901051223375
1288,1965,61.203320965629,-149.900627542013
1301,1964,61.204284198243,-149.898683687024
1302,1964,61.204207615902,-149.898683587127
1303,1964,61.204197053567,-149.89826690608
1304,1964,61.20414055032,-149.898266827488
1305,1964,61.20401975443,-149.898110281118
1306,1964,61.203941300957,-149.898110182987
1307,1964,61.203885724942,-149.89820458266
1308,1964,61.203808144111,-149.898204481479
1309,1964,61.203750974385,-149.898112912751
1310,1964,61.203680358318,-149.898112817649
1311,1964,61.203595409442,-149.898421833951
1312,1964,61.203590768624,-149.898549751621
1313,1964,61.203630467122,-149.898736167471
1314,1964,61.203629706106,-149.898825194029
1315,1964,61.203589474982,-149.89901803405
1316,1964,61.203589173996,-149.899124453579
1317,1964,61.203753199289,-149.899421452625
1318,1964,61.203820451283,-149.899418778743
1319,1964,61.203889781487,-149.899342232632
1320,1964,61.203962731016,-149.899342362732
1321,1964,61.204023893804,-149.899330717968
1322,1964,61.204098421756,-149.899330848673
1323,1964,61.204173008389,-149.899428436491
1324,1964,61.204242081698,-149.899428681214
1325,1964,61.203514914546,-149.900396190962
1327,1968,61.203508561319,-149.900752453529
1328,1968,61.203508776835,-149.901032182712
1332,1964,61.203576292175,-149.899982512443
1333,1964,61.203783965671,-149.899983430253
1334,1962,61.206153712078,-149.902684416112
1337,1965,61.20615633734,-149.901403941361
1353,1961,61.199799829265,-149.901794000551
1359,1965,61.199629197116,-149.900853616767
1420,1962,61.199920400675,-149.899125404287
1433,1969,61.201142894203,-149.905272941668
1483,1965,61.200206631299,-149.899537298868
1491,1966,61.202351358014,-149.903791131911
1493,1966,61.202352351402,-149.900921465689
1501,1961,61.201849049551,-149.898539593765
1507,1963,61.201450626272,-149.898808833427
1508,1963,61.20129313711,-149.898809332939
1509,1963,61.201017375004,-149.899304874013
1512,1965,61.201797560105,-149.900300617065
1517,1966,61.201355553183,-149.90466613462
1551,1964,61.20243626119,-149.907973094164
1555,1966,61.201446074105,-149.90838741258
1563,1964,61.201184318405,-149.906204208076
1564,1965,61.201308785571,-149.906202352531
1576,1964,61.201878610781,-149.907729142244
1581,1965,61.199823246619,-149.912071428972
1585,1967,61.199277974474,-149.912072926008
1590,1961,61.199749766731,-149.9117646389
1593,1963,61.200360789874,-149.911325568994
1649,1964,61.19998440183,-149.912084093337
1755,1967,61.200028416383,-149.927679688795
1759,1965,61.200820361188,-149.927674686951
1760,1963,61.201031302304,-149.926947912186
1761,1964,61.20103213432,-149.926498418341
1763,1963,61.201339857108,-149.927670145102
1765,1963,61.201863612959,-149.92720201706
1767,1963,61.202158916438,-149.92667208076
1768,1963,61.202298647431,-149.926421316301
1769,1965,61.20243622246,-149.926180834244
1772,1964,61.202858127494,-149.92543310167
1776,1961,61.202311331295,-149.924274325751
1781,1967,61.201597804661,-149.925528350763
1782,1967,61.201445451749,-149.925796101527
1783,1967,61.201313177278,-149.926028565294
1784,1962,61.201199698657,-149.926720212369
1785,1965,61.201786500004,-149.92780541761
1786,1965,61.201605441586,-149.928017586882
1789,1963,61.199283472021,-149.928040573204
1790,1963,61.199024129803,-149.92804207182
1835,1963,61.200669291252,-149.936446703164
1836,1962,61.200914815258,-149.936536769926
1839,1969,61.201551953991,-149.93742507488
1854,1964,61.199213412831,-149.935583563586
1870,1969,61.201624337187,-149.939155229634
1873,1961,61.200701609779,-149.937453170658
1875,1967,61.199476032591,-149.938352532867
1877,1962,61.199443155239,-149.939625607554
1904,1961,61.199663399638,-149.943059255713
1911,1964,61.200992982226,-149.94161937389
1916,1969,61.201821569308,-149.939040318907
1917,1961,61.201713969224,-149.939450884124
1918,1961,61.20160601833,-149.939862773936
1921,1963,61.201270799725,-149.941141769985
1922,1961,61.201161606363,-149.941589760828
1924,1963,61.200964475681,-149.942530036885
1925,1965,61.201478939248,-149.943182306495
1927,1966,61.201884915492,-149.942427312339
1929,1964,61.202049422238,-149.941788330949
1930,1963,61.202137770043,-149.941445168896
1931,1962,61.202229022714,-149.941090710745
1932,1962,61.202324837841,-149.940718529178
1933,1961,61.20240216101,-149.940418178535
1934,1963,61.202483398842,-149.940088533767
1935,1962,61.202651326176,-149.939452282748
1944,1968,61.200106131244,-149.947246658664
1945,1968,61.200622600349,-149.946511598663
1948,1967,61.20014901547,-149.945257108361
1949,1964,61.199955463854,-149.945252489091
1956,1962,61.199195937761,-149.944826021021
1957,1962,61.199400152368,-149.944850070568
1973,1963,61.199202666439,-149.950123899782
1975,1963,61.199634321074,-149.950118891592
1979,1968,61.200625004355,-149.949836124268
1983,1965,61.200447900786,-149.947566877091
1985,1969,61.200259020598,-149.947573773348
1995,1964,61.199458317911,-149.948353505782
1997,1961,61.199662196939,-149.946971764704
2000,1961,61.200812230035,-149.947923311165
2005,1966,61.199285311437,-149.951919533481
2018,1966,61.19944238553,-149.951874480413
2019,1965,61.199501426436,-149.950602463385
2028,1968,61.198991603099,-149.957141725417
2031,1961,61.199270282034,-149.955431842692
2032,1962,61.198983847132,-149.95512030508
2033,1963,61.200233730558,-149.955674090016
2045,1962,61.1992614585,-149.960050299805
2060,1963,61.196757201695,-149.961588531015
2064,1969,61.196757348967,-149.963203460454
2087,1961,61.19593167705,-149.959887372405
2104,1961,61.198397844105,-149.958030498951
2107,1967,61.19825854162,-149.960088889917
2109,1962,61.198277085297,-149.960497075709
2111,1969,61.197603802144,-149.96143048443
2153,1967,61.196604059751,-149.948822901218
2156,1968,61.196599773382,-149.947947491632
2160,1965,61.196431282422,-149.946116765658
2180,1965,61.198159974717,-149.944759082795
2185,1963,61.198587456289,-149.945134873606
2191,1961,61.197353523067,-149.94504160982
2197,1967,61.196480078219,-149.943226154808
2208,1961,61.197673230667,-149.946563601083
2212,1961,61.198774030962,-149.946587877631
2223,1967,61.196786753595,-149.947701991385
2225,1961,61.197156076012,-149.948361373012
2226,1963,61.197368796823,-149.948361654123
2227,1961,61.197575042069,-149.948360721319
2228,1961,61.197781777608,-149.948361448744
2229,1961,61.197988615507,-149.948365191986
2230,1961,61.198202703713,-149.948357341304
2231,1967,61.198406398198,-149.948360477439
2232,1961,61.198597607413,-149.948356116639
2233,1966,61.19879927608,-149.948355361329
2234,1967,61.198785067014,-149.948706902066
2235,1961,61.198565687614,-149.94871316607
2236,1961,61.198359899505,-149.948707581954
2237,1961,61.198155144418,-149.948699309051
2238,1961,61.197944976613,-149.948700858303
2239,1968,61.197744614538,-149.948706240899
2240,1961,61.197528371483,-149.948709018805
2241,1961,61.197308598845,-149.94870997132
2242,1961,61.197104019086,-149.948709674627
2243,1967,61.196787333857,-149.949103674276
2283,1969,61.198024684513,-149.95420260079
2284,1964,61.197588087797,-149.954650812139
2285,1964,61.197586513406,-149.955321718755
2288,1969,61.198612072643,-149.956149177302
2291,1969,61.197760959355,-149.95614653926
2292,1969,61.197586553513,-149.956700807106
2293,1968,61.197577421438,-149.957484600316
2294,1969,61.197581235126,-149.957164191566
2295,1969,61.197981880479,-149.957666550138
2296,1967,61.198174011701,-149.957670374137
2297,1968,61.198370340607,-149.957678444447
2298,1968,61.198566753179,-149.957674133144
2300,1962,61.198290288036,-149.956133767843
2303,1962,61.198364620045,-149.955909589557
2305,1965,61.198136885352,-149.955905826017
2306,1961,61.198819642641,-149.955122778028
2312,1969,61.197438489013,-149.956058029068
2313,1969,61.197440327039,-149.955712680598
2314,1969,61.197442251718,-149.955359009828
2318,1969,61.197503399054,-149.95337447571
2319,1967,61.197507207203,-149.953074027908
2320,1962,61.197509134921,-149.952748814805
2322,1969,61.197483330303,-149.952133150689
2323,1969,61.197487112428,-149.951767282271
2324,1969,61.197486867474,-149.951372779989
2325,1964,61.19717504945,-149.950530379375
2326,1969,61.197351402292,-149.950542126847
2327,1968,61.196713838866,-149.95066861297
2328,1968,61.196711985757,-149.950944294396
2329,1965,61.196712194082,-149.951241038228
2330,1967,61.196714186841,-149.951549604646
2332,1962,61.196716636061,-149.952925731826
2334,1961,61.196726680179,-149.953990302419
2335,1963,61.196748397011,-149.954367950194
2338,1967,61.196748707763,-149.955217355767
2339,1967,61.196750792594,-149.955559000715
2341,1967,61.196819137453,-149.956144758723
2342,1968,61.196931568507,-149.957246128045
2343,1967,61.19671154371,-149.956285530956
2344,1968,61.196628818529,-149.956289284992
2345,1967,61.196512126816,-149.956152350885
2346,1967,61.196511759498,-149.955880365056
2347,1967,61.196576383633,-149.955559252037
2348,1967,61.196572253902,-149.955238121862
2352,1962,61.196604449156,-149.952561628377
2353,1967,61.196606009856,-149.952223108904
2355,1963,61.196602361549,-149.951540190287
2356,1966,61.196602242413,-149.951231009828
2359,1968,61.196606402686,-149.95325524117
2360,1965,61.196574511661,-149.954015473024
2362,1966,61.197484250668,-149.954772533884
2364,1967,61.196716362619,-149.951874803373
2366,1964,61.196767000784,-149.957564064987
2367,1963,61.196528107882,-149.957117787423
2368,1963,61.196259874533,-149.957084190088
2369,1962,61.196030374059,-149.957076316523
2370,1962,61.195820478948,-149.95709288267
2371,1962,61.195634149618,-149.957097160824
2372,1962,61.195510149218,-149.957072200156
2373,1962,61.195556752241,-149.956684880157
2374,1962,61.195649791971,-149.9566855744
2375,1962,61.195849758097,-149.956681258085
2376,1962,61.195989113363,-149.956689224124
2377,1965,61.19610702895,-149.955737431243
2378,1965,61.195381535027,-149.954846304023
2379,1968,61.195962164049,-149.953332406444
2380,1966,61.195809178668,-149.953328613577
2381,1966,61.19564055814,-149.953328828974
2382,1964,61.195482520352,-149.953333557989
2384,1965,61.195677740106,-149.952933653381
2385,1965,61.195850362675,-149.952925278248
2386,1965,61.195991559098,-149.952925061926
2387,1969,61.196099365547,-149.95212187188
2388,1962,61.195976915936,-149.95056034658
2389,1964,61.195816115959,-149.950544329254
2394,1963,61.195379926799,-149.955801265605
2397,1964,61.198848947022,-149.928053157978
2398,1964,61.198714562356,-149.928058753853
2403,1969,61.197182172152,-149.928048438263
2444,1963,61.197833265869,-149.928049294783
2468,1964,61.196480911951,-149.93330592475
2469,1963,61.196600872751,-149.9333069977
2470,1965,61.196789441978,-149.933308690942
2471,1963,61.196978183542,-149.933310383839
2476,1964,61.196178902759,-149.934910398009
2477,1961,61.196178733082,-149.934580797121
2484,1964,61.197076460531,-149.935604094354
2487,1961,61.196178467505,-149.934066750578
2525,1969,61.197269955038,-149.934716688096
2538,1961,61.196177569799,-149.937506100365
2540,1963,61.195788996181,-149.936594770782
2544,1962,61.198739823142,-149.937423390175
2548,1963,61.197827565845,-149.93660109386
2572,1961,61.198499389364,-149.939058048124
2587,1965,61.19729880025,-149.939548440025
2588,1963,61.197488775409,-149.939550037523
2604,1966,61.1967702627,-149.939848209864
2608,1962,61.196731507648,-149.941193786398
2610,1962,61.197137494856,-149.941227922259
2621,1963,61.197679045939,-149.941578373303
2640,1967,61.195999548684,-149.921202538661
2641,1965,61.196279158559,-149.921205304036
2642,1966,61.196481332148,-149.921207299123
2643,1969,61.196679894758,-149.92120926357
2644,1966,61.196833345345,-149.921570092746
2645,1965,61.196706191875,-149.9225091048
2646,1966,61.196702836575,-149.923377140428
2647,1966,61.196701379868,-149.923752940887
2648,1967,61.196743486092,-149.924255863805
2649,1967,61.196944858424,-149.925040608183
2650,1967,61.197049476067,-149.925464267495
2651,1965,61.197217268484,-149.926064686325
2653,1965,61.196738216802,-149.925027051562
2654,1967,61.196640247347,-149.924680989053
2655,1967,61.196566855414,-149.924284700219
2656,1967,61.196530693371,-149.923820121275
2657,1967,61.196529874381,-149.923376766814
2658,1966,61.19652963022,-149.922970269944
2659,1967,61.196529377686,-149.922551256239
2660,1966,61.196529137901,-149.922151924815
2661,1966,61.196145523641,-149.921559767586
2662,1966,61.195933966023,-149.922225114384
2663,1967,61.195932088791,-149.92263974345
2664,1967,61.195930081478,-149.923082858299
2665,1966,61.195928218495,-149.923493456736
2666,1966,61.195926037975,-149.923974121747
2667,1967,61.195929228012,-149.92440501913
2668,1967,61.195979770572,-149.924798542983
2669,1965,61.196092156371,-149.925219222358
2671,1967,61.197578839673,-149.92606057366
2672,1968,61.197666616449,-149.927237688082
2673,1966,61.197665185313,-149.926876089689
2674,1967,61.19730097105,-149.926435800129
2675,1965,61.196982563655,-149.926879468782
2676,1968,61.196809132594,-149.926963266143
2677,1965,61.19672419968,-149.926722114914
2678,1967,61.196435841602,-149.926401389141
2679,1965,61.196242783586,-149.926229394093
2680,1965,61.196062971687,-149.92579348258
2682,1965,61.195799622606,-149.924789369493
2684,1967,61.195752894451,-149.923957759491
2685,1966,61.195754803338,-149.92353875653
2686,1967,61.195756866639,-149.923085627395
2687,1967,61.195758879484,-149.922642605665
2688,1967,61.195760784483,-149.922223914328
2689,1966,61.195570709025,-149.921569512515
2698,1969,61.197270136626,-149.922717217652
2700,1969,61.197032794322,-149.921567431423
2701,1969,61.196877694136,-149.921211224278
2702,1969,61.197122464101,-149.92121461535
2703,1969,61.197317325343,-149.921395361317
2704,1969,61.197428318324,-149.921787580007
2705,1969,61.197440923098,-149.922147311141
2706,1968,61.19748873688,-149.923601313151
2707,1968,61.197567004323,-149.923893006194
2711,1969,61.197840784047,-149.925295839871
2746,1961,61.197039334969,-149.902310270904
2747,1965,61.196288670379,-149.899665054996
2752,1965,61.197917314287,-149.901359012572
2896,1967,61.228264244247,-149.882458136822
2897,1962,61.228189995508,-149.88267589719
2900,1963,61.22793662661,-149.883527950459
2903,1964,61.227820850415,-149.884761645652
2909,1967,61.227670814498,-149.888038186095
2919,1968,61.133000458359,-149.954951610854
2920,1965,61.228759758956,-149.883571956584
2922,1961,61.228934298958,-149.883066870586
2925,1964,61.228930818769,-149.883724705967
2933,1967,61.229638668828,-149.884520950532
2945,1966,61.228088644467,-149.888141521743
2953,1966,61.23022576565,-149.87636937992
2956,1962,61.230898895534,-149.877383447337
2960,1963,61.229985559393,-149.877128385545
2962,1966,61.229826469002,-149.877605013277
2963,1967,61.229744686679,-149.877832500728
2965,1968,61.229677353575,-149.878084741453
2967,1964,61.22939673261,-149.878818271534
2968,1963,61.229325366155,-149.879025294919
2971,1962,61.229081551097,-149.879732530171
2973,1965,61.22909903989,-149.880661779857
2976,1969,61.228588731498,-149.881165736381
2978,1968,61.228432817411,-149.881618255954
2980,1963,61.229046563028,-149.882105814673
2981,1963,61.229119853989,-149.881838493181
2986,1962,61.229755584285,-149.880657573764
2988,1965,61.22990081876,-149.880211812778
2991,1963,61.230066876481,-149.878934696913
2994,1967,61.230558074951,-149.878355441467
2997,1962,61.230552191821,-149.878995625934
2999,1965,61.23058877061,-149.879741594483
3000,1964,61.230478081124,-149.880204561724
3001,1963,61.230304042904,-149.880509332469
3002,1962,61.230198378341,-149.880641947651
3003,1963,61.229989137988,-149.880648029273
3006,1963,61.229820596129,-149.882160382174
3007,1963,61.229613505188,-149.882326350737
3016,1967,61.230311743867,-149.88257332157
3018,1966,61.230785207387,-149.881152180124
3020,1964,61.230991961495,-149.879984951896
3021,1961,61.231202332881,-149.880001981753
3022,1963,61.231168151255,-149.881422175767
3025,1962,61.230763132873,-149.882617323264
3027,1961,61.230350711101,-149.883059860473
3028,1967,61.230264954754,-149.883305188583
3034,1962,61.229869908292,-149.871520669729
3039,1961,61.229153752069,-149.872817578205
3040,1967,61.229428826894,-149.872806480282
3047,1964,61.228148555541,-149.871794018
3052,1962,61.228602762902,-149.869369603121
3053,1962,61.228787833378,-149.869266209387
3054,1968,61.229121990772,-149.869079520172
3058,1963,61.229093382688,-149.867584041224
3060,1964,61.228759831291,-149.867772911315
3062,1961,61.228421520786,-149.867752330497
3063,1968,61.133000458359,-149.954951610854
3068,1961,61.229758147276,-149.867138047463
3069,1961,61.229581284032,-149.867237535062
3071,1964,61.229973386271,-149.86860026803
3073,1962,61.230324234378,-149.868401571931
3075,1964,61.23052499395,-149.868666317183
3076,1968,61.230354567752,-149.868761566673
3077,1968,61.230184630888,-149.868856546373
3078,1962,61.230004930543,-149.868956985179
3079,1962,61.229821262399,-149.869595563701
3081,1961,61.229278906885,-149.86937049996
3083,1962,61.228892234155,-149.869588076138
3086,1964,61.228294539019,-149.870330030628
3090,1961,61.228933411575,-149.871143619328
3091,1961,61.229120742934,-149.871037320213
3092,1961,61.229335335756,-149.870915552228
3093,1961,61.22949042116,-149.870827553322
3094,1961,61.229738945015,-149.870467191886
3132,1964,61.219844587402,-149.876367356662
3285,1968,61.213709277994,-149.879773836919
3286,1968,61.213709277994,-149.879773836919
3287,1968,61.213709277994,-149.879773836919
3297,1963,61.213764853747,-149.882674026341
3298,1963,61.213764853747,-149.882674026341
3299,1963,61.213764853747,-149.882674026341
3300,1963,61.213764853747,-149.882674026341
3301,1963,61.213764853747,-149.882674026341
3302,1963,61.213764853747,-149.882674026341
3303,1963,61.213764853747,-149.882674026341
3304,1963,61.213756224763,-149.882982993522
3305,1963,61.213756224763,-149.882982993522
3306,1963,61.213756224763,-149.882982993522
3307,1963,61.213756224763,-149.882982993522
3308,1963,61.213756224763,-149.882982993522
3339,1967,61.215702978309,-149.880885368449
3340,1967,61.215702978309,-149.880885368449
3341,1967,61.215702978309,-149.880885368449
3342,1967,61.215702978309,-149.880885368449
3343,1967,61.215702978309,-149.880885368449
3344,1967,61.215702978309,-149.880885368449
3345,1967,61.215702978309,-149.880885368449
3346,1967,61.215702978309,-149.880885368449
3347,1967,61.215702978309,-149.880885368449
3348,1967,61.215702978309,-149.880885368449
3349,1967,61.215702978309,-149.880885368449
3350,1967,61.215702978309,-149.880885368449
3351,1967,61.215702978309,-149.880885368449
3352,1967,61.215702978309,-149.880885368449
3353,1967,61.215702978309,-149.880885368449
3354,1967,61.215702978309,-149.880885368449
3355,1967,61.215702978309,-149.880885368449
3356,1967,61.215702978309,-149.880885368449
3357,1967,61.215702978309,-149.880885368449
3358,1967,61.215702978309,-149.880885368449
3359,1967,61.215702978309,-149.880885368449
3360,1967,61.215702978309,-149.880885368449
3361,1967,61.215702978309,-149.880885368449
3362,1967,61.215702978309,-149.880885368449
3363,1967,61.215702978309,-149.880885368449
3364,1967,61.215702978309,-149.880885368449
3365,1967,61.215702978309,-149.880885368449
3366,1967,61.215702978309,-149.880885368449
3367,1967,61.215702978309,-149.880885368449
3368,1967,61.215702978309,-149.880885368449
3369,1967,61.215702978309,-149.880885368449
3370,1967,61.215702978309,-149.880885368449
3371,1967,61.215702978309,-149.880885368449
3372,1967,61.215702978309,-149.880885368449
3373,1967,61.215702978309,-149.880885368449
3374,1967,61.215702978309,-149.880885368449
3375,1967,61.215702978309,-149.880885368449
3376,1967,61.215702978309,-149.880885368449
3377,1967,61.215702978309,-149.880885368449
3378,1967,61.215702978309,-149.880885368449
3379,1967,61.215702978309,-149.880885368449
3380,1967,61.215702978309,-149.880885368449
3381,1967,61.215702978309,-149.880885368449
3382,1967,61.215702978309,-149.880885368449
3383,1967,61.215702978309,-149.880885368449
3384,1967,61.215702978309,-149.880885368449
3385,1967,61.215702978309,-149.880885368449
3386,1967,61.215702978309,-149.880885368449
3387,1967,61.215702978309,-149.880885368449
3388,1967,61.215702978309,-149.880885368449
3389,1967,61.215702978309,-149.880885368449
3390,1967,61.215702978309,-149.880885368449
3391,1967,61.215702978309,-149.880885368449
3392,1967,61.215702978309,-149.880885368449
3393,1967,61.215702978309,-149.880885368449
3394,1967,61.215702978309,-149.880885368449
3527,1964,61.21254660159,-149.87570046845
3552,1964,61.211739272104,-149.882704306326
3704,1969,61.211564698447,-149.875648337929
3705,1969,61.211564698447,-149.875648337929
3706,1969,61.211564698447,-149.875648337929
3707,1969,61.211564698447,-149.875648337929
3708,1969,61.211564698447,-149.875648337929
3709,1969,61.211564698447,-149.875648337929
3710,1969,61.211564698447,-149.875648337929
3711,1969,61.211564698447,-149.875648337929
3712,1969,61.211556031347,-149.875349627678
3713,1969,61.211556031347,-149.875349627678
3714,1969,61.211556031347,-149.875349627678
3715,1969,61.211556031347,-149.875349627678
3716,1969,61.211556031347,-149.875349627678
3718,1969,61.211556031347,-149.875349627678
3719,1969,61.211556031347,-149.875349627678
3722,1965,61.210584706199,-149.877756693808
3723,1965,61.209766810434,-149.878310837689
3812,1963,61.210583430165,-149.886193333163
3835,1963,61.210756238858,-149.884470081309
3839,1967,61.21075788242,-149.888606588098
3847,1962,61.211555968371,-149.890206628566
3926,1964,61.210222221762,-149.891625276974
3928,1964,61.209966671195,-149.893298305306
3938,1965,61.211572095299,-149.894320278448
3950,1962,61.209979193004,-149.893668700085
3957,1962,61.210101691153,-149.89535155999
3965,1961,61.211572514086,-149.894834093275
3973,1968,61.211091622832,-149.89571146546
3976,1966,61.210610901274,-149.895721624783
3977,1966,61.210528902582,-149.895714421053
3978,1966,61.210442337786,-149.895713754538
4020,1962,61.208608111598,-149.884761695657
4023,1961,61.207287853919,-149.889584157035
4025,1964,61.206994255911,-149.889583710517
4036,1965,61.20624176742,-149.887660779553
4037,1965,61.206247040658,-149.888850717021
4039,1965,61.207628178706,-149.89016771111
4041,1963,61.207629929934,-149.892257418811
4042,1963,61.207418059132,-149.891614560466
4046,1962,61.206766557895,-149.89161678805
4048,1965,61.20639983675,-149.891618042593
4054,1961,61.207123333031,-149.893298562619
4060,1964,61.207294252868,-149.89366247532
4062,1965,61.207153005586,-149.89366382486
4071,1965,61.207060974116,-149.895338217965
4072,1963,61.207158850075,-149.895338290115
